name,tourism,geometry,latitude,longitude
Speed Camera,speed_camera,POINT (120.64825 24.4435),24.4435,120.64825
Speed Camera,speed_camera,POINT (120.65332 24.44647),24.44647,120.65332
Speed Camera,speed_camera,POINT (120.6551 24.41928),24.41928,120.6551
Speed Camera,speed_camera,POINT (120.67131 24.394587),24.394587,120.67131
Speed Camera,speed_camera,POINT (120.68583 24.37995),24.37995,120.68583
Speed Camera,speed_camera,POINT (120.66622 24.469824),24.469824,120.66622
Speed Camera,speed_camera,POINT (120.67632 24.494154),24.494154,120.67632
Speed Camera,speed_camera,POINT (120.67696 24.497608),24.497608,120.67696
Speed Camera,speed_camera,POINT (120.68407 24.48168),24.48168,120.68407
Speed Camera,speed_camera,POINT (120.69913 24.496456),24.496456,120.69913
Speed Camera,speed_camera,POINT (120.709694 24.56362),24.56362,120.709694
Speed Camera,speed_camera,POINT (120.7139 24.559273),24.559273,120.7139
Speed Camera,speed_camera,POINT (120.7121 24.569326),24.569326,120.7121
Speed Camera,speed_camera,POINT (120.81119 24.657883),24.657883,120.81119
Speed Camera,speed_camera,POINT (120.85556 24.671747),24.671747,120.85556
Speed Camera,speed_camera,POINT (120.85995 24.693743),24.693743,120.85995
Speed Camera,speed_camera,POINT (120.86775 24.717684),24.717684,120.86775
Speed Camera,speed_camera,POINT (120.87099 24.671583),24.671583,120.87099
Speed Camera,speed_camera,POINT (120.87718 24.692722),24.692722,120.87718
Speed Camera,speed_camera,POINT (120.879974 24.686905),24.686905,120.879974
Speed Camera,speed_camera,POINT (120.88542 24.690916),24.690916,120.88542
Speed Camera,speed_camera,POINT (120.885445 24.69521),24.69521,120.885445
Speed Camera,speed_camera,POINT (120.90459 24.723228),24.723228,120.90459
Speed Camera,speed_camera,POINT (120.92211 24.713758),24.713758,120.92211
Speed Camera,speed_camera,POINT (120.878746 24.66203),24.66203,120.878746
Speed Camera,speed_camera,POINT (120.88218 24.663143),24.663143,120.88218
Speed Camera,speed_camera,POINT (120.88288 24.65347),24.65347,120.88288
Speed Camera,speed_camera,POINT (120.89102 24.674002),24.674002,120.89102
Speed Camera,speed_camera,POINT (120.89492 24.683172),24.683172,120.89492
Speed Camera,speed_camera,POINT (120.90152 24.692188),24.692188,120.90152
Speed Camera,speed_camera,POINT (120.90206 24.68516),24.68516,120.90206
Speed Camera,speed_camera,POINT (120.9131 24.690813),24.690813,120.9131
Speed Camera,speed_camera,POINT (120.91392 24.674433),24.674433,120.91392
Speed Camera,speed_camera,POINT (120.91523 24.69308),24.69308,120.91523
Speed Camera,speed_camera,POINT (120.92369 24.690245),24.690245,120.92369
Speed Camera,speed_camera,POINT (120.92423 24.68992),24.68992,120.92423
Speed Camera,speed_camera,POINT (120.92912 24.686438),24.686438,120.92912
Speed Camera,speed_camera,POINT (120.93603 24.685402),24.685402,120.93603
Speed Camera,speed_camera,POINT (120.94835 24.680124),24.680124,120.94835
Speed Camera,speed_camera,POINT (120.95703 24.681976),24.681976,120.95703
Speed Camera,speed_camera,POINT (120.78327 24.637379),24.637379,120.78327
Speed Camera,speed_camera,POINT (120.78955 24.594868),24.594868,120.78955
Speed Camera,speed_camera,POINT (120.79464 24.61392),24.61392,120.79464
Speed Camera,speed_camera,POINT (120.81203 24.657776),24.657776,120.81203
Speed Camera,speed_camera,POINT (120.832245 24.607538),24.607538,120.832245
Speed Camera,speed_camera,POINT (120.82357 24.338886),24.338886,120.82357
Speed Camera,speed_camera,POINT (120.823845 24.3246),24.3246,120.823845
Speed Camera,speed_camera,POINT (120.8283 24.348303),24.348303,120.8283
Speed Camera,speed_camera,POINT (120.842674 24.37388),24.37388,120.842674
Speed Camera,speed_camera,POINT (120.86043 24.395475),24.395475,120.86043
Speed Camera,speed_camera,POINT (120.86529 24.409588),24.409588,120.86529
Speed Camera,speed_camera,POINT (120.86771 24.428797),24.428797,120.86771
Speed Camera,speed_camera,POINT (120.81822 24.46855),24.46855,120.81822
Speed Camera,speed_camera,POINT (120.835365 24.512255),24.512255,120.835365
Speed Camera,speed_camera,POINT (120.78136 24.478888),24.478888,120.78136
Speed Camera,speed_camera,POINT (120.78141 24.494358),24.494358,120.78141
Speed Camera,speed_camera,POINT (120.80876 24.498888),24.498888,120.80876
Speed Camera,speed_camera,POINT (120.80923 24.47729),24.47729,120.80923
Speed Camera,speed_camera,POINT (120.955826 24.639528),24.639528,120.955826
Speed Camera,speed_camera,POINT (120.85494 24.576845),24.576845,120.85494
Speed Camera,speed_camera,POINT (120.74204 24.35014),24.35014,120.74204
Speed Camera,speed_camera,POINT (120.744514 24.345043),24.345043,120.744514
Speed Camera,speed_camera,POINT (120.74986 24.378527),24.378527,120.74986
Speed Camera,speed_camera,POINT (120.77479 24.323368),24.323368,120.77479
Speed Camera,speed_camera,POINT (120.839836 24.616726),24.616726,120.839836
Speed Camera,speed_camera,POINT (120.845 24.646929),24.646929,120.845
Speed Camera,speed_camera,POINT (120.84604 24.622055),24.622055,120.84604
Speed Camera,speed_camera,POINT (120.84835 24.624105),24.624105,120.84835
Speed Camera,speed_camera,POINT (120.85055 24.625143),24.625143,120.85055
Speed Camera,speed_camera,POINT (120.85221 24.653536),24.653536,120.85221
Speed Camera,speed_camera,POINT (120.85721 24.632866),24.632866,120.85721
Speed Camera,speed_camera,POINT (120.94928 24.616138),24.616138,120.94928
Speed Camera,speed_camera,POINT (120.949905 24.619045),24.619045,120.949905
Speed Camera,speed_camera,POINT (120.952415 24.61412),24.61412,120.952415
Speed Camera,speed_camera,POINT (120.9586 24.604675),24.604675,120.9586
Speed Camera,speed_camera,POINT (120.96546 24.665936),24.665936,120.96546
Speed Camera,speed_camera,POINT (120.71483 23.803984),23.803984,120.71483
Speed Camera,speed_camera,POINT (120.88974 24.476599),24.476599,120.88974
Speed Camera,speed_camera,POINT (120.89901 24.488768),24.488768,120.89901
Speed Camera,speed_camera,POINT (120.91459 24.529861),24.529861,120.91459
Speed Camera,speed_camera,POINT (120.916466 24.52958),24.52958,120.916466
Speed Camera,speed_camera,POINT (120.916466 24.52958),24.52958,120.916466
Speed Camera,speed_camera,POINT (120.921745 24.5422),24.5422,120.921745
Speed Camera,speed_camera,POINT (120.51788 24.068613),24.068613,120.51788
Speed Camera,speed_camera,POINT (120.52143 24.065157),24.065157,120.52143
Speed Camera,speed_camera,POINT (120.53111 24.08472),24.08472,120.53111
Speed Camera,speed_camera,POINT (120.53664 24.07681),24.07681,120.53664
Speed Camera,speed_camera,POINT (120.538185 24.092823),24.092823,120.538185
Speed Camera,speed_camera,POINT (120.540405 24.080357),24.080357,120.540405
Speed Camera,speed_camera,POINT (120.54993 24.093788),24.093788,120.54993
Speed Camera,speed_camera,POINT (120.5525 24.07028),24.07028,120.5525
Speed Camera,speed_camera,POINT (120.5525 24.08389),24.08389,120.5525
Speed Camera,speed_camera,POINT (120.55722 24.09833),24.09833,120.55722
Speed Camera,speed_camera,POINT (120.56561 24.088907),24.088907,120.56561
Speed Camera,speed_camera,POINT (120.57575 24.093752),24.093752,120.57575
Speed Camera,speed_camera,POINT (120.57624 24.098677),24.098677,120.57624
Speed Camera,speed_camera,POINT (120.58576 24.092712),24.092712,120.58576
Speed Camera,speed_camera,POINT (120.59212 24.040432),24.040432,120.59212
Speed Camera,speed_camera,POINT (120.59272 24.063442),24.063442,120.59272
Speed Camera,speed_camera,POINT (120.59287 24.0745),24.0745,120.59287
Speed Camera,speed_camera,POINT (120.621994 24.046295),24.046295,120.621994
Speed Camera,speed_camera,POINT (120.41893 24.075989),24.075989,120.41893
Speed Camera,speed_camera,POINT (120.42038 24.081823),24.081823,120.42038
Speed Camera,speed_camera,POINT (120.44827 24.092236),24.092236,120.44827
Speed Camera,speed_camera,POINT (120.46234 24.074379),24.074379,120.46234
Speed Camera,speed_camera,POINT (120.468925 24.055868),24.055868,120.468925
Speed Camera,speed_camera,POINT (120.4901 24.129986),24.129986,120.4901
Speed Camera,speed_camera,POINT (120.49447 24.108746),24.108746,120.49447
Speed Camera,speed_camera,POINT (120.509766 24.149263),24.149263,120.509766
Speed Camera,speed_camera,POINT (120.50987 24.136038),24.136038,120.50987
Speed Camera,speed_camera,POINT (120.517166 24.158827),24.158827,120.517166
Speed Camera,speed_camera,POINT (120.51911 24.086985),24.086985,120.51911
Speed Camera,speed_camera,POINT (120.52417 24.09917),24.09917,120.52417
Speed Camera,speed_camera,POINT (120.52612 24.114113),24.114113,120.52612
Speed Camera,speed_camera,POINT (120.44376 24.13864),24.13864,120.44376
Speed Camera,speed_camera,POINT (120.46483 24.134869),24.134869,120.46483
Speed Camera,speed_camera,POINT (120.499855 24.178015),24.178015,120.499855
Speed Camera,speed_camera,POINT (120.5143 24.167889),24.167889,120.5143
Speed Camera,speed_camera,POINT (120.40004 24.0196),24.0196,120.40004
Speed Camera,speed_camera,POINT (120.42017 24.047768),24.047768,120.42017
Speed Camera,speed_camera,POINT (120.431015 24.048855),24.048855,120.431015
Speed Camera,speed_camera,POINT (120.4432 24.034958),24.034958,120.4432
Speed Camera,speed_camera,POINT (120.46519 24.04683),24.04683,120.46519
Speed Camera,speed_camera,POINT (120.47051 24.019592),24.019592,120.47051
Speed Camera,speed_camera,POINT (120.48861 24.01611),24.01611,120.48861
Speed Camera,speed_camera,POINT (120.494255 24.049767),24.049767,120.494255
Speed Camera,speed_camera,POINT (120.497154 24.077213),24.077213,120.497154
Speed Camera,speed_camera,POINT (120.49998 24.034534),24.034534,120.49998
Speed Camera,speed_camera,POINT (120.511086 24.049982),24.049982,120.511086
Speed Camera,speed_camera,POINT (120.533264 24.051252),24.051252,120.533264
Speed Camera,speed_camera,POINT (120.54701 24.019365),24.019365,120.54701
Speed Camera,speed_camera,POINT (120.55131 24.013025),24.013025,120.55131
Speed Camera,speed_camera,POINT (120.55818 24.0214),24.0214,120.55818
Speed Camera,speed_camera,POINT (120.57284 24.031086),24.031086,120.57284
Speed Camera,speed_camera,POINT (120.593895 24.03417),24.03417,120.593895
Speed Camera,speed_camera,POINT (120.61787 23.983116),23.983116,120.61787
Speed Camera,speed_camera,POINT (120.622215 24.043566),24.043566,120.622215
Speed Camera,speed_camera,POINT (120.55259 23.970097),23.970097,120.55259
Speed Camera,speed_camera,POINT (120.56328 23.9462),23.9462,120.56328
Speed Camera,speed_camera,POINT (120.565056 23.971638),23.971638,120.565056
Speed Camera,speed_camera,POINT (120.5667 23.956444),23.956444,120.5667
Speed Camera,speed_camera,POINT (120.566765 23.959564),23.959564,120.566765
Speed Camera,speed_camera,POINT (120.57107 23.972256),23.972256,120.57107
Speed Camera,speed_camera,POINT (120.57383 23.962563),23.962563,120.57383
Speed Camera,speed_camera,POINT (120.5743 23.9547),23.9547,120.5743
Speed Camera,speed_camera,POINT (120.575584 23.948732),23.948732,120.575584
Speed Camera,speed_camera,POINT (120.57982 23.926346),23.926346,120.57982
Speed Camera,speed_camera,POINT (120.48005 23.96515),23.96515,120.48005
Speed Camera,speed_camera,POINT (120.482765 23.957644),23.957644,120.482765
Speed Camera,speed_camera,POINT (120.48286 23.93747),23.93747,120.48286
Speed Camera,speed_camera,POINT (120.48668 23.956186),23.956186,120.48668
Speed Camera,speed_camera,POINT (120.574715 23.863333),23.863333,120.574715
Speed Camera,speed_camera,POINT (120.59574 23.857761),23.857761,120.59574
Speed Camera,speed_camera,POINT (120.59652 23.843128),23.843128,120.59652
Speed Camera,speed_camera,POINT (120.59756 23.853165),23.853165,120.59756
Speed Camera,speed_camera,POINT (120.55999 23.995346),23.995346,120.55999
Speed Camera,speed_camera,POINT (120.57151 23.978357),23.978357,120.57151
Speed Camera,speed_camera,POINT (120.58485 23.990818),23.990818,120.58485
Speed Camera,speed_camera,POINT (120.45266 24.015472),24.015472,120.45266
Speed Camera,speed_camera,POINT (120.47836 24.000069),24.000069,120.47836
Speed Camera,speed_camera,POINT (120.51747 23.950142),23.950142,120.51747
Speed Camera,speed_camera,POINT (120.536415 23.962378),23.962378,120.536415
Speed Camera,speed_camera,POINT (120.54141 23.966743),23.966743,120.54141
Speed Camera,speed_camera,POINT (120.550514 23.95197),23.95197,120.550514
Speed Camera,speed_camera,POINT (120.56222 23.95708),23.95708,120.56222
Speed Camera,speed_camera,POINT (120.54227 23.910095),23.910095,120.54227
Speed Camera,speed_camera,POINT (120.5705 23.911493),23.911493,120.5705
Speed Camera,speed_camera,POINT (120.576904 23.935686),23.935686,120.576904
Speed Camera,speed_camera,POINT (120.58381 23.893694),23.893694,120.58381
Speed Camera,speed_camera,POINT (120.58451 23.918741),23.918741,120.58451
Speed Camera,speed_camera,POINT (120.63256 23.79639),23.79639,120.63256
Speed Camera,speed_camera,POINT (120.654915 23.80027),23.80027,120.654915
Speed Camera,speed_camera,POINT (120.51073 23.877333),23.877333,120.51073
Speed Camera,speed_camera,POINT (120.51719 23.873512),23.873512,120.51719
Speed Camera,speed_camera,POINT (120.519936 23.87649),23.87649,120.519936
Speed Camera,speed_camera,POINT (120.554985 23.869879),23.869879,120.554985
Speed Camera,speed_camera,POINT (120.359566 23.889494),23.889494,120.359566
Speed Camera,speed_camera,POINT (120.37856 23.899427),23.899427,120.37856
Speed Camera,speed_camera,POINT (120.411224 23.918367),23.918367,120.411224
Speed Camera,speed_camera,POINT (120.4359 23.93027),23.93027,120.4359
Speed Camera,speed_camera,POINT (120.52863 23.891409),23.891409,120.52863
Speed Camera,speed_camera,POINT (120.533394 23.89537),23.89537,120.533394
Speed Camera,speed_camera,POINT (120.53388 23.896322),23.896322,120.53388
Speed Camera,speed_camera,POINT (120.44746 23.850615),23.850615,120.44746
Speed Camera,speed_camera,POINT (120.46273 23.899158),23.899158,120.46273
Speed Camera,speed_camera,POINT (120.47002 23.89789),23.89789,120.47002
Speed Camera,speed_camera,POINT (120.4732 23.884268),23.884268,120.4732
Speed Camera,speed_camera,POINT (120.4781 23.889332),23.889332,120.4781
Speed Camera,speed_camera,POINT (120.487366 23.888147),23.888147,120.487366
Speed Camera,speed_camera,POINT (120.340614 23.910868),23.910868,120.340614
Speed Camera,speed_camera,POINT (120.35207 23.974792),23.974792,120.35207
Speed Camera,speed_camera,POINT (120.38227 23.96108),23.96108,120.38227
Speed Camera,speed_camera,POINT (120.30887 23.85626),23.85626,120.30887
Speed Camera,speed_camera,POINT (120.40027 23.847757),23.847757,120.40027
Speed Camera,speed_camera,POINT (120.43808 23.866404),23.866404,120.43808
Speed Camera,speed_camera,POINT (120.46372 23.826359),23.826359,120.46372
Speed Camera,speed_camera,POINT (120.49853 23.8568),23.8568,120.49853
Speed Camera,speed_camera,POINT (120.50838 23.8635),23.8635,120.50838
Speed Camera,speed_camera,POINT (120.637566 23.91971),23.91971,120.637566
Speed Camera,speed_camera,POINT (120.66724 23.914396),23.914396,120.66724
Speed Camera,speed_camera,POINT (120.66728 23.930708),23.930708,120.66728
Speed Camera,speed_camera,POINT (120.678246 23.930109),23.930109,120.678246
Speed Camera,speed_camera,POINT (120.67985 23.90651),23.90651,120.67985
Speed Camera,speed_camera,POINT (120.686226 23.93615),23.93615,120.686226
Speed Camera,speed_camera,POINT (120.68987 23.888296),23.888296,120.68987
